cluster,id,names,feature,value
4,4Q6TuhtBOgaV0m8mlccIpU,Dance With The Devil (The 6th Gate) (Reinier Zonneveld Remix),tempo,154.948
6,7BgI1euXud5ENiwySVtrEW,Dance,tempo,175.012
2,1wM7EO7FKR0i26UqLN9p2l,Dance With Me,tempo,139.353
0,6jeDnK6mvZbXJgRZXkSkBB,Dance,tempo,75.104
0,10AsRVRdU07cMAFHeGYO3c,Solo Dance,tempo,114.955
3,11I2GxVuzMQNBMVMkjjV0o,Dance,tempo,86.017
2,6pTg4H8juKV9iSzrcVUbM3,Dance Wiv Me - Radio Edit,tempo,111.996
2,33bYzlyFiKcFH7aNC7Zo23,Dance,tempo,87.015
5,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,tempo,145.075
2,1U4yfIDARp95wtUGOZZW51,Dance,tempo,116.007
6,29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",tempo,134.004
0,2s2LrhLXZJzlvE88Pt8VaI,Dance,tempo,73.632
7,4BSJd6jkmroYkGKIrrstUa,Jump Dance Move Bounce,tempo,153.962
2,7nNrIS6JuS2YEhmfmZwEuf,Dance,tempo,95.976
4,3O5nmXfS7o6FuEEmiNTWDz,Just Dance (Hardstyle),tempo,165.035
5,61Euymj9X3JehI6NKxKX32,Dance,tempo,120.02
0,0ILIuCVbnekvEFpQCWhP8a,Dancer in the Dark,tempo,104.91
4,4bLXcbMmmM4aAuhALEfyD7,Chill Out,tempo,174.067
4,1TYKAFXbMVBwfIBwQ1lDdz,Chill Out,tempo,174.067
6,6e3ICR1QM9X8L4oQ3mUshv,Chill Out,tempo,106.983
4,3ZqzLa8d5U4N9zNkCIZhO5,Chill Out,tempo,174.067
6,3d6AnAXaAB4hpfyNuprLUh,Chill Out,tempo,122.008
5,6w3ukyGLi1JdnTnOiRZAsU,Chill Out (Things Gonna Change) (feat. Carlos Santana) (2007 - Remaster),tempo,96.579
3,1NNQivLOgDbrxfwERdSk4m,Chill Out am Strand,tempo,136.026
4,2p5ClWYY2eyjig8Oh4ToWm,Chill Out,tempo,175.034
3,0SzieovhFbxLxF6ITA9DHV,Holiday,tempo,70.068
6,305D3A1fqAPuuaGeqJLvKO,Chill Out,tempo,114.884
3,1C7HiJaPIPPytKy8dYNP75,Changes,tempo,76.004
5,2G7K7vJUmRdUBWgBGdqUWL,Chill Out,tempo,95.004
2,7AGR0QRpLFTc3nbbHxmNft,Chill out new 1,tempo,110.035
6,0ADcMsL9S7uvMxJGiMyQpd,Chill Out,tempo,96.0
6,35B6dkLmRehsVF0JvZee9K,Chill Out,tempo,125.016
3,2xyvCIhO5mHXP7XGQCHYfk,Element,tempo,130.058
1,19tAfqOwYxaJ9aSvmeN1se,Chill Out,tempo,125.081
1,540N5GFLJ8XJ3J2pdzO3eL,How I Feel,tempo,123.024
3,3iVTD22aw9srMgOwYzRCmh,Chill Out,tempo,53.959
3,6kXiYKzlwHyHr6KF7qVBx1,Chill Out White Noise,tempo,109.713
3,4BHAlzmEnKjZ42ZPGs2VuR,Repeat,tempo,114.982
2,1SP6wYCmQPm9JTLs8GbKnP,Walk With The Dreamers,tempo,112.016
3,2FxK165dYvxL0E0LCUSBCz,All Things,tempo,60.006
3,1xZyhrdEtZIb0ktofhEXdt,King,tempo,69.995
3,0QSXMrrL80JUHPqnE1cFpc,Must Pass,tempo,142.176
0,2lTqJPxou835RycWj27Vi1,Chill Out,tempo,116.856
2,6G358LzkmxUrvEefgj9Jux,Hot Stuff,tempo,120.011
3,6agvqTPcXVuTTuGE3CRuWJ,Good Vibes,tempo,80.003
6,7IS0CF4rL07cyLdOX8fbTT,Chill Out,tempo,139.995
3,73jrLaxa8uBpPsbCesgNsc,Edwyn,tempo,80.892
3,6epVIdUxpnCXquEl6TaNBH,Lonely,tempo,74.017
1,5wueYtNPuiUl1X3wivioU9,Chill Out,tempo,67.984
3,3t091bHbw0Giu7dA8qYLSI,John,tempo,93.876
3,4g7cxJc9nFbn81UNO05cNy,Chill Out,tempo,159.505
3,1aK6OY8U1u9JDlcDDEiOdC,Close Watch,tempo,73.003
1,7IEIM9ONLeHwnef7s3sNwr,Chill Out,tempo,93.579
3,6o3TZodBZv1jmmzhvHwit7,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",tempo,104.904
3,2RRhXPWDAaEjO71M3jamBC,"Piano Concerto No. 4 in G Major, Op. 58: II. Andante con moto",tempo,89.728
3,1oSecgg7wsWHaJJvgyeI8H,Heads,tempo,120.277
5,0VHFUTaG7kzMlNAo4LGiZE,Chill Out,tempo,79.355
3,7lHIdFTnKbtnfTIiHLFAVh,"Violin Concerto in D Major, Op. 61: II. Larghetto",tempo,105.232
5,4v5CqsTMPEYvXF11i3EeG2,Chill Out,tempo,71.008
1,2ke1ebXjd89WtkUClJ55J0,Chill Out,tempo,109.996
5,2jUQdgoiEvB1SLh2rZOPem,"Symphony No. 2 in D Major, Op. 36: II. Larghetto",tempo,67.151
3,2ycruNXYJyQiet0IvoGypt,"Sextet for Winds in E-Flat Major, Op. 71: II. Adagio",tempo,108.476
3,6nqS5AiwCnBjSSHs3lK7n3,Piano Girl,tempo,80.85
2,6qYP01q3JwJiUXeXyaVxk2,Chill Out,tempo,125.013
3,6EL44aw5Y8lEEEqvUjfw7I,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": II. Adagio molto espressivo",tempo,85.648
3,44lNvd5nwXGCktjg2i88zL,Lennon,tempo,117.629
2,3E5lOHblBV87d1hAddVgpW,Chill Out,tempo,148.003
3,5qPvE1xDoOOHvY2W7Jc37b,Relaxing,tempo,76.406
3,1gwLjpvAbu6IVmVdAfPJ0G,Relaxing Brown Noise 256 Hz Smooth Q,tempo,76.211
3,3DlgODi91SEXoYmgpVSc2U,Snow-covered gardens,tempo,85.901
3,2orKxLl9q89EedosCNNIs0,Relaxing,tempo,120.02
3,76jlu6pr45PmRDeZirYVJk,Relaxing Brown Noise,tempo,91.183
3,0iG8vGMvNGv7k4hY8ptM0L,Infinite Space,tempo,119.934
3,0lcUxBZvzfVOxQm5XfZmqj,Relaxing,tempo,80.712
3,4uHLpzFvlbvvTVfPZUUD7J,Relaxing Sleep,tempo,82.522
3,4mBKiFRJn79smMwoJ5FWrL,Sunset Silhouettes,tempo,110.204
3,6iTXsj5RN3h9cRO4T9TsEY,Relaxing,tempo,80.712
6,0dUMBi3YvpnfxOshM783xa,Relaxing Sleep Ambience,tempo,88.773
3,6cC9PTlYHpjUmRFISRj21H,Peaceful,tempo,121.419
6,2u1Non3KaVnlcu6seoXqBi,Relaxing,tempo,89.953
3,5CfhvCrR3kegEsafOkucIx,Relaxing Rain Slumber,tempo,79.509
3,3lISbPw99FFVDABnHnxT7r,Chorus of Birds,tempo,142.412
3,6zR2rJSBkYMjbzz3AORDUY,Relaxing,tempo,78.014
6,3VcUGM9IYstqpptFCokPI4,Relaxing Thunderstorm,tempo,106.197
3,52AY5LHK2sP6XN0wajVsH6,Moonlight,tempo,86.994
3,37Ijny8CePDMUOWTD4lN3E,Relaxing,tempo,72.883
3,4Ol2iuoC4qnxuMFkplHvnp,Relaxing Music for You,tempo,92.522
3,3Cn79zHgnXQZFCvDDYCBF0,Dawn in the Forest,tempo,65.546
3,2B6npoLY08pAx6Dm8bBS3I,Relaxing,tempo,93.356
3,4ZBHtU6oHaPGIf1oPzNyyx,Relaxing Focus,tempo,62.041
3,4wAbZEarZXvgaJaHQG4OBR,Harmony,tempo,86.065
6,66eug1QbggajDyeWWUBQUA,Relaxing,tempo,100.026
5,2e9ZKudZYbT7MWw9mh9YCv,Relaxing Rain on Window,tempo,113.422
3,5HX4DJLrz0ATb7Gi4gGvEQ,Serenity,tempo,81.212
3,4hVSKXlQnmI4TA6I6DKSk5,Relaxing,tempo,99.927
3,5wEX6R907LsNpi1EI2pPFT,"Relaxing Sleep Tunes, Pt. 5",tempo,75.487
3,6PXUilO3TaRfX6242VNdUD,Glass Releasing,tempo,131.616
3,41a126G5HE4XmUjpVTTgKC,Relaxing,tempo,83.599
7,304WyOkfRIVBrIsBH2Uvhp,Relaxing Waterfall Sound,tempo,131.897
3,3wWjNtHJlMQoYy3W4POayK,Two Shades of Blue,tempo,47.84
3,6RWjARBsErVO3ED1VjTbtV,Relaxing,tempo,78.014
3,0TtxJQ3O4Mz8rg5Eme4Tgt,Relaxing In The Noise,tempo,66.418
3,0F3kf4gbXd2Gkv2DBtEGEK,Melody,tempo,91.142
3,3T6gWTPef2XOSYGTcCytUz,Relaxing,tempo,93.604
3,4qPqM7b9t0LTOGCIsaE0LK,Relaxing Melodies of the Sky,tempo,70.344
3,2qidphcuYMKQAyvSCUw4XW,Paris,tempo,75.945
3,6kuDXJS2TY8l2N1E6TbVy9,Relaxing,tempo,80.062
3,6ByiKaYC8U9CdlBfNcE8wR,Relaxing Rain on Window,tempo,85.239
3,1MJ9mWte1YdrZ1uVg7WHxl,A Touch of Rain,tempo,140.573
3,3Cqx6amZS0Pn5v51ltJgbV,Relaxing,tempo,109.983
3,74lNgbjr3rIdnsUPyoQr6z,Relaxing Thunderstorms,tempo,176.182
3,3vTfuEqR7utRZM1mGL7hdg,Rainy Horizons,tempo,54.777
3,4q3ycrHiX633p8LaTlRp9B,Relaxing,tempo,97.012
3,38E9JHnOEq6QPXEJWpL743,Relaxing Piano,tempo,213.518
3,7rdzFk2sXNPulgd9AOuNh7,Pausing Autumn,tempo,80.388
6,5PhlEgciv6cNUlobnp1m9G,relaxing,tempo,85.0
6,3JH3wZekOPYi3KKnpZ6hVn,Relaxing at Bali Beach on a Sunday Morning,tempo,155.995
2,1BJJbSX6muJVF2AK7uH1x4,Move,tempo,119.992
7,1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,tempo,128.017
7,7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",tempo,128.046
0,6GomT970rCOkKAyyrwJeZi,Move Your Body,tempo,125.051
1,70URYUkdBMRxHmca3zHgc3,Movements,tempo,110.878
2,6NIJqFHB5cHAn064JCP7Li,Move,tempo,119.992
2,2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,tempo,121.057
4,1LmlVtniDo8jzA9YlS3oOT,MOVE 2 DA BEAT,tempo,160.035
2,4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,tempo,126.962
4,7F7G8FuCtggmPvs51E9fmN,Move It,tempo,159.989
7,3OrcEhLzxv1YX597jGjEI7,Move Your Body,tempo,124.984
5,6LptEwO1ObZvVQXlU0BPIJ,Move Me,tempo,120.032
0,1FKqhy26Yyu6jeCgbVJraj,MOVE YO BODY,tempo,132.979
1,0ILFJ5EpurnqRDVh5FNJTb,Movements - Radio Edit,tempo,111.0
5,05GvwwTLLID738BbKN1ze0,Because You Move Me,tempo,122.995
7,62zvIKhj6dgj5zjgiLmgcW,Move Your Body - Gabry Ponte Original Radio Edit,tempo,129.962
5,6TT7B4MigCJCc0tqKYEpZC,Moves,tempo,84.992
2,4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet,tempo,118.877
0,062UdtCYGxKMR2ihegtZUU,MOVE YO BODY (sped up),tempo,144.989
4,1Nz3w0r1tB87rfXRcuJB9y,Move Your Ass!,tempo,160.92
4,0LyZGZEZcFqpeF8bAfx3v0,Move Bitch,tempo,177.894
0,0SFq19lgG4qbQAZaNZ3xhO,Movement,tempo,144.204
6,4hjfOnzzrrrDAGt286htU6,Move in the Right Direction,tempo,126.977
2,0MHXrqn909p0LRTPsNsGEi,Move on Up - Single Edit,tempo,138.652
7,6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,tempo,128.028
2,6XjDF6nds4DE2BBbagZol6,Gata Only,tempo,99.986
0,2eXBjkt4NlEI9430egVp1W,Move Your Body - RAIZHELL Remix,tempo,125.011
0,73Mfgc0HTZeNCoNrDI46sJ,Move Your Body,tempo,127.955
7,52TqMUnMqutEqQR9K5hi9d,Moves,tempo,143.044
0,480j122Gpi252OIfy4SNzm,Yamore,tempo,119.986
6,1zR99sAbPNjVnO7v9Q5IiP,Move,tempo,134.962
2,4l2ljvyXOCVNbD5ff7NpM7,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",tempo,122.938
2,2cK7SJ2O3CqDRHeixvFKgh,Move On Up,tempo,138.654
4,70GHkv2HLk8qul1MD7oY7e,MOVE,tempo,175.661
4,26xw61UppTKPySjw3RLvx6,Move My Body (feat. Lucy Dye),tempo,144.987
7,6wPqK0huNYjdSQ5wqRCLvO,Move Your Body - Gabry Ponte Original Radio Edit,tempo,129.962
2,7gZvmf49E6m0vrXMHcC6b3,I Like To Move It,tempo,125.098
4,6FgthnS6GYgLuELf7uRdDz,Move Your Body - Hedex Remix,tempo,174.973
4,1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,tempo,177.868
6,0aU22Lo6IuNHpe3pG2p6vt,Move Your Body To The Beat,tempo,133.007
2,7MWyZaPZ4DOsRQmW5guv2J,Move,tempo,121.033
0,05WIYJYtnZHUmL1uuYmvY1,Move On - Bonus,tempo,86.693
7,58HpsDKeYoLtNhXFQyQmz5,Move Along,tempo,109.86
7,5X566s3ZAhw5I94xwqefqn,Move It - Radio Edit,tempo,128.008
1,7fOltLKSjw1dEjPlBcYzb0,Move,tempo,96.014
6,2xpeEb2moFy7dRinc7tUnz,Famax,tempo,120.99
2,1cgBWgoL6520lR2QZDzdGN,MOVE,tempo,99.964
4,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,tempo,153.314
1,1SxCCqF4ZNQ7vE4mKbyaEa,Move Look,tempo,140.031
0,2YNLzBRGyCAzHEGPO3J2Sb,Moving,tempo,119.045
6,5737WgoRTAhf7n03PgBrzq,Moving on Stereo - Radio Edit,tempo,133.002
2,16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),tempo,133.898
3,6G8LanLXd3GVoae2jwx4bE,Moving on,tempo,171.036
4,7GvkOFkNsM6Exnkyqeajqm,Moving to New York,tempo,161.939
2,6vGW3d8X48CBaLdU0PQbey,Moving on Up,tempo,125.072
0,1BnMtgQ03N8XSaqY64s8IV,Moving (feat. Omah Lay) - Sped Up,tempo,134.178
6,20VmieTl0jlSlSv26DUW0S,Moving (feat. Omah Lay) - Slowed Down,tempo,104.036
4,4Qa02EOFcapI6SGwRbeDtF,Moving Body,tempo,165.037
3,5wUcZKUVpLr1mA9cn542BI,Moving Forward,tempo,80.954
0,0Z4DAkZzXkupqCtT7BGU5F,Moving Mountains,tempo,115.999
0,44sLQYgTQgGD5vCaijG8s2,Moving On,tempo,134.971
0,1VxWM2CocqxlRJoWSiKw8D,Moving On,tempo,89.955
0,1mo6pWcIXljy3y1Kju5JWG,Moving On,tempo,131.963
3,2wExC8c09iNVaoVPuu99Ah,Moving On,tempo,99.362
6,2hM24Y2OY4vGuNTtxMrE7N,Moving,tempo,107.011
3,1K6WyhhZOoFNttBF2dKmtB,Moving,tempo,125.044
5,2dMGLT8ZuRYIsLCnHdrMYS,Moving Slowly,tempo,120.024
2,4FLFm76nwepkcxzqS8PzH4,Moving Too Fast - Radio Edit,tempo,127.099
4,570np7INhblFuffFDsgPzi,Keep on Moving,tempo,150.024
4,4UQajPk0EPvbwWTl0fYi4C,Moving Along,tempo,149.996
3,3Hc7Su1AVaynKEkwSZopbN,Howl's Moving Castle Theme,tempo,142.881
0,5lkCsbgamJJF2APdUVf27A,Moving,tempo,110.957
0,5xLfQuX5YAfog2JgPz0dpA,Moving in Stereo,tempo,115.535
6,42R4QvzLx9RjoZERFzgmA1,Moving Up,tempo,126.021
6,5nx6pfUiqydPfHmIfs4RXW,Moving on Stereo,tempo,133.019
7,1DxriAujadXoThtMQ9JTuH,Moving Too Fast,tempo,127.993
3,5gtLyKDzNumbBypDmG41YG,Moving Along a Fresh Route,tempo,69.032
7,6KpGyJIyA75C0XyAkIcpZn,Moving [edit],tempo,127.999
6,1VyxVzr6VF7HDcO5oG5agN,Moving On,tempo,105.012
2,5fuMwp29NvRokSFVn7HatV,Moving To The Beat,tempo,125.96
5,3QFCL0dqEzXFIWlqWiVDJU,Moving On,tempo,81.121
2,71eT7jfJ6iNhTIxzBuqwkA,Moving On - with Stellar,tempo,147.021
7,0HfYJwRYczaCanQ3Tdiqt0,Movin',tempo,150.07
3,39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',tempo,71.608
2,5SFCEkybGYmmzKqewtDEaN,Body Moving,tempo,128.004
4,4OH93uTQJMhe4XO5d6BBEI,Movin,tempo,184.872
4,2yg0lVdvgwmYytQiKxw9FI,Movin',tempo,159.994
0,5vqaxhBBQmMSOdbx1VuQNI,Moving On,tempo,136.034
6,2CfGbG0u33YtZypwpCixXt,Moving Up,tempo,79.764
7,58n3mEClNdZfalBMsbYurC,Moving On,tempo,128.021
5,1PtXEYrahu8Vg2rhpJBoqt,Moving,tempo,126.73
0,3Hmf4dfRIwFaOLLTyDRu3T,Moving On,tempo,131.949
3,20E0W4WPSElB9zewWC12pq,Movin' On,tempo,82.09
0,1rTBuBSEMuG2rsl5BPwP1M,Moving All Around (Jumpin') (feat. Kim English) - John Summit Remix,tempo,127.995
4,41aZ4UnmiyfQhPGtlWBah6,Moving In The Dark,tempo,149.99
7,3KShimq1JJos7COd3biPfR,Moving Like That,tempo,104.998
7,6SqXRwGPPnjXsshy6vRvTY,Moving On - Alle Farben Remix,tempo,124.013
6,7mMJkYNqlsInDqhaaEUMG8,Moving Forward,tempo,105.006
3,01sYBPYt7X51JjwafOgjQT,Moving Forward,tempo,77.006
4,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,tempo,160.078
2,0fGh0trRN1xz3s41r7V5ce,Shake That,tempo,107.005
4,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),tempo,160.052
2,1agLiWjSBYSTsKZLudOunC,Shake Body,tempo,131.005
0,71iSmEeF0qRVyULABxP75P,Shake It Out,tempo,107.509
7,7dhUxOWBEHpwk0kr9nEDOW,Shake It,tempo,150.027
7,0VGAT55tq7LHLfxtePPfpp,Shake That,tempo,109.989
0,1vkpe29DP5EvAxYnWVq5C1,Shake Dat Ass (Twerk Song),tempo,87.993
2,1NOgYyLQJpQ9Ntyn5GnRjr,Shake That - Radio Edit,tempo,106.995
0,1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),tempo,146.009
1,6DQnMgtWRjdRIQ2PKNXecE,SHAKE THAT ASS (TECHNO),tempo,74.974
2,5rPi5SEHJrzaDqGwaYkoeN,Shake That Ass,tempo,107.0
0,0a1SoGdF8U1PNHtfKRAx91,Shake the Disease,tempo,116.92
7,1yOlG6kABtuIAHatyf04cw,Shake It - Radio Mix,tempo,149.931
4,7rSnKi58HPIVC0FVyh04Q1,Shake The Room (feat. Quavo),tempo,142.038
1,1QSVrSVmTGrcPaShtkojwd,SHAKE IT,tempo,141.021
7,5MMdVLYCGZThaqM0ybpPyd,SHAKE THAT SHIT!,tempo,143.887
2,4gcxYHlffrCstGw7EPWB88,Shake Your Booty,tempo,112.134
2,4TJduXYW1Pg96EDNnfiwxJ,Shake Ya Tailfeather - Radio Edit,tempo,87.665
5,2DbDjRH8CAzU8JaVtMOPS9,"Jump in the Line (Shake, Senora)",tempo,115.474
4,0l204bJ3SkIgVavJXEhogp,Shake It Off,tempo,160.084
4,50yNTF0Od55qnHLxYsA5Pw,Shake It Off (Taylor's Version),tempo,160.052
4,1kKlhuQE0HXp1IwBRpaH2P,Shake It Off,tempo,160.02
1,4EC028SvtlC25iHQSG2OIa,Shakerando,tempo,135.009
5,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live),tempo,138.969
7,3Kqte0rX0BY8Kv5345AQ8p,"Shake Your Balla (1,2,3 Alarma) - Single Mix",tempo,128.013
4,32Zr1aZXT8hbWARie8B8O0,Shake Away,tempo,137.846
2,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,tempo,100.216
2,4mn7iv4DYJxPYbPy5R0nPE,"(Shake, Shake, Shake) Shake Your Booty",tempo,112.292
2,1pBYucwgrnh8SwfA6jXwBD,Shake Off Your Broken Heart,tempo,74.991
5,6Mcoqi1iK28djC2EClVwDj,Stay,tempo,96.73
6,24Fvsa3e7tf6ladJsbpUlI,Shake The Building,tempo,130.069
1,1LomM3L6atrf79ZL7nHDp4,Shake Senora (feat. T-Pain & Sean Paul),tempo,128.015
2,71SmBQv9oyzbELEh5DbuOX,Shake Ya Tailfeather (feat. Nelly & Murphy Lee),tempo,87.667
1,3iNcin3B9ukwd3B6DL5K6F,Shake,tempo,153.981
1,1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass (feat. Pharrell Williams),tempo,98.049
7,4JO33juAFhCNkTk9aFCUlG,Shake Up Christmas,tempo,81.502
1,7nFJSfGvvV0WjatTZN6QYi,Bamba (feat. Aitch & BIA),tempo,137.982
4,5G2SlSxPB4TUU3je9HGJzx,Shake Up Christmas - Tahoe Version,tempo,167.811
2,3SKLeANDIsvrFnkw7v9uKH,Shake It Up,tempo,127.997
6,13mFHw8vgUBOD5nAtS4uSa,Shake That Bagpipe,tempo,138.015
2,1gVZRO8RdxbaUuxKNRcFsd,Shake Ya Boom Boom,tempo,104.95
2,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,tempo,120.021
2,4CKYscH2FY8iXrHehW9SHk,Shake That (Remix),tempo,107.036
7,1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas,tempo,81.531
5,28CbxqvoML43nJMU68VPx1,Hello - Turn Your Radio On,tempo,116.141
7,0zPlzJewGJ8iIxia2bEWDN,SHAKE THAT SHIT!,tempo,143.887
0,5n2V631qeQri7jI6Kvbm4j,Shake Yo Dreads,tempo,143.115
2,0VFrmr10zgJ34gnfMoV8uY,Shake It,tempo,149.98
2,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,tempo,95.997
0,3DK6m7It6Pw857FcQftMds,Runaway,tempo,84.733
4,0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,tempo,133.996
5,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),tempo,108.376
5,1v1oIWf2Xgh54kIWuKsDf6,Runaway,tempo,114.089
2,5SWnsxjhdcEDc7LJjq9UHk,Runnin,tempo,143.01
5,4hrAKlxfblnG7llBEEX7TR,Run,tempo,142.365
0,7LR85XLWw2yXqKBSI5brbG,Run This Town,tempo,86.844
7,3jwQt00cvkN57H6ZR75W2K,RUNRUNRUN,tempo,132.996
4,0X1sqQ652p1sceKM2nJlIJ,Runaway,tempo,152.445
0,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),tempo,126.008
0,51hyZpbJlIgZIaX3TtMxmu,run for the hills,tempo,129.918
0,65NX0qTlnZTDYzTypKfOWD,Run Run Run,tempo,103.967
2,6KL88T4Ma4ABXqzgUoEwkd,Run,tempo,116.988
4,7hCNBVRhHzcsRAv0TQnOzq,Runaway Baby,tempo,163.864
0,6xtQ23d8GEXgcxyUKPtwc5,Runaway,tempo,109.16
4,4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,tempo,173.671
0,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),tempo,100.969
7,5yZvaUVyuXfSVUaMumFi6l,Runnin' (Lose It All),tempo,139.163
4,71fSn6OIF7HnCbgCzOBqpj,Runnin' Wild,tempo,162.052
1,0ibidPxADU53vOmgwdxbke,Run,tempo,129.407
7,2RWFncSWZEhSRRifqiDNVV,Run To You,tempo,126.59
6,2ExX3amzlJ0OvDHslQwPdn,Run Boy Run - Instrumental,tempo,133.997
2,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),tempo,120.031
5,27NXBLDyTBkOXNpy1kpLKi,Runner,tempo,153.115
0,50HCj9kEXIonBwRLXFWCr8,Runaway,tempo,86.988
2,2UbVnbE5FH6008mAm6Mmgw,Run,tempo,117.003
6,0CtkjgZpkgnW7U6WmHsakD,It's Like That,tempo,129.03
5,1FBi1YWCAxlRmfuUbMINqO,Runaway,tempo,79.892
5,0uYVJ8z5kgMayMNPJA6Cz9,Running Up That Hill,tempo,179.935
0,6SrriGAtHnL1OMROo7oQNH,Running Up That Hill,tempo,120.004
0,6kesIBNAY17BoAz28pnWMC,Run,tempo,74.493
0,1l0wPhFZP1kWkZNQrrYrGy,RUNNING,tempo,145.552
0,3Ib3SJV8ZXuLvDiDb2w1As,Runaway Train,tempo,117.422
4,07fbDnkKdZGk1gLvknxrns,RUNAWAY,tempo,163.065
7,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),tempo,127.091
4,4tIAHpF340zdoCCIBFcyit,Runners,tempo,159.829
5,7HjU833ZEDExWGm6XkNbXI,Runaway,tempo,109.993
3,1quMeJNiHyRJmSLCjWb1uT,Runaway - Piano Version,tempo,80.542
4,6r6n5OmXkdsOxN2iCj5UE0,Running With The Wolves,tempo,164.127
0,1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,tempo,112.082
2,4bczCp8ojdY0R4EpCaqkfQ,Run,tempo,131.971
5,1DndHckdH9m5rp6gYP086b,Runaround Sue,tempo,79.987
2,5VfgDw3oOzcNoszDwkLQhH,Run Through The Jungle,tempo,136.557
4,6DlPa2rrVK3BygXJ48WYo3,RUNNING IN THE 90'S,tempo,158.517
2,69xohKu8C1fsflYAiSNbwM,Run BTS,tempo,77.004
0,3E8cgWzXSWJthJiXBieSg4,Run Away,tempo,129.981
0,1ghnDnQIKG9wXGFbd4wKrz,Running Up That Hill (Stranger Things Theme) - Epic Orchestral Version,tempo,107.937
6,32cwP8NCIBrDj0mTcqZfYv,Run,tempo,124.007
0,3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),tempo,117.293
1,2QQRBb6xl8AJPvEsFkizXk,Run,tempo,126.152
0,72TFWvU3wUYdUuxejTTIzt,Work,tempo,91.974
5,35PKfoynRpVFoAUE3D5Kc6,Work Song,tempo,177.234
2,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),tempo,105.017
0,2wAJTrFhCnQyNSD3oUgTZO,Work Out,tempo,93.004
2,3VHD84tIdyxRTtRc167YSR,WORK,tempo,100.003
7,7F5Mmc4DlX6x5tW3u5zxwt,Work,tempo,140.014
2,3jagJCUbdqhDSPuxP8cAqF,Work It,tempo,101.868
2,3KliPMvk1EvFZu9cvkj8p1,Work Bitch,tempo,128.01
7,6PX5CRJFn24G3cypjNO6yw,Work With My Love,tempo,123.967
7,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),tempo,130.072
2,2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),tempo,114.935
2,1EiLrPd8JMTcQUr1aLEUKi,Work,tempo,92.625
5,1knUACOt5yfNAYn7gnYQVt,Work,tempo,129.949
0,5OOxMbmz5txzE78oZbGQhY,"Work Hard, Play Hard",tempo,140.008
5,4OLpvmygTruvZfH1uyj6sS,Workin On Me,tempo,121.965
0,7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",tempo,130.009
0,7lx9ahLiuVTK1ArFp9yAmL,Ｗ●ＲＫ,tempo,104.611
7,76EeScTnI2sCjDY0SfEoSb,Work This Body,tempo,134.184
2,6WfL1pwMyFf3IvFWLnre4P,Work It - Soulwax Remix,tempo,125.018
2,1wBHj7rX2baNTRwNXat0vo,Work From Home,tempo,140.035
2,4k9EAtZdZrzPlBUsFncXCZ,Work This Out,tempo,121.999
